timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1618845992014,377,api/areas/hospital,200,OK,Thread Group 1-46,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,38,0,0
1618845992391,38,api/country,200,OK,Thread Group 1-46,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,30,0,0
1618845991705,721,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-46,,true,,198548,3565,1,1,null,374,4,112
1618845992706,245,api/login,200,OK,Thread Group 1-47,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,245,0,90
1618845992951,50,api/areas/district-city,200,OK,Thread Group 1-47,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,50,0,0
1618845993002,44,api/areas/sub-district/32.17,200,OK,Thread Group 1-47,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,44,0,0
1618845993046,27,api/areas/village/32.17.09,200,OK,Thread Group 1-47,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,27,0,0
1618845993074,575,api/areas/hospital,200,OK,Thread Group 1-47,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,45,0,0
1618845993650,42,api/country,200,OK,Thread Group 1-47,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,35,0,0
1618845992705,983,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-47,,true,,198548,3565,1,1,null,446,5,90
1618845993706,294,api/login,200,OK,Thread Group 1-48,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,294,0,159
1618845994000,31,api/areas/district-city,200,OK,Thread Group 1-48,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,31,0,0
1618845994031,27,api/areas/sub-district/32.17,200,OK,Thread Group 1-48,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,27,0,0
1618845994058,24,api/areas/village/32.17.09,200,OK,Thread Group 1-48,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,24,0,0
1618845994082,746,api/areas/hospital,200,OK,Thread Group 1-48,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,21,0,0
1618845994829,54,api/country,200,OK,Thread Group 1-48,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,54,0,0
1618845993705,1176,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-48,,true,,198548,3565,2,2,null,451,2,159
1618845994706,432,api/login,200,OK,Thread Group 1-49,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,432,0,340
1618845995139,26,api/areas/district-city,200,OK,Thread Group 1-49,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,26,0,0
1618845995166,36,api/areas/sub-district/32.17,200,OK,Thread Group 1-49,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,36,0,0
1618845995202,345,api/areas/village/32.17.09,200,OK,Thread Group 1-49,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,345,0,0
1618845995548,409,api/areas/hospital,200,OK,Thread Group 1-49,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,31,0,0
1618845995705,256,api/login,200,OK,Thread Group 1-50,text,true,,1113,520,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,256,0,165
1618845995958,73,api/country,200,OK,Thread Group 1-49,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,73,0,0
1618845995962,69,api/areas/district-city,200,OK,Thread Group 1-50,text,true,,1807,608,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,69,0,0
1618845994705,1321,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-49,,true,,198548,3565,2,2,null,943,5,340
1618845996031,19,api/areas/sub-district/32.17,200,OK,Thread Group 1-50,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,19,0,0
1618845996050,21,api/areas/village/32.17.09,200,OK,Thread Group 1-50,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,21,0,0
1618845996071,220,api/areas/hospital,200,OK,Thread Group 1-50,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,32,0,0
1618845996292,22,api/country,200,OK,Thread Group 1-50,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,16,0,0
1618845995704,607,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-50,,true,,198548,3565,1,1,null,413,3,165
1618845996715,184,api/login,200,OK,Thread Group 1-51,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,184,0,54
1618845996900,19,api/areas/district-city,200,OK,Thread Group 1-51,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,19,0,0
1618845996919,15,api/areas/sub-district/32.17,200,OK,Thread Group 1-51,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,15,0,0
1618845996935,13,api/areas/village/32.17.09,200,OK,Thread Group 1-51,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,13,0,0
1618845996948,145,api/areas/hospital,200,OK,Thread Group 1-51,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,17,0,0
1618845997094,19,api/country,200,OK,Thread Group 1-51,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,17,0,0
1618845996715,395,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-51,,true,,198548,3565,1,1,null,265,4,54
1618845997689,125,api/login,200,OK,Thread Group 1-52,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,125,0,44
1618845997815,21,api/areas/district-city,200,OK,Thread Group 1-52,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,21,0,0
1618845997837,240,api/areas/sub-district/32.17,200,OK,Thread Group 1-52,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,240,0,0
1618845998078,43,api/areas/village/32.17.09,200,OK,Thread Group 1-52,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,43,0,0
1618845998122,144,api/areas/hospital,200,OK,Thread Group 1-52,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,21,0,0
1618845998266,23,api/country,200,OK,Thread Group 1-52,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,23,0,0
1618845997688,596,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-52,,true,,198548,3565,1,1,null,473,5,44
1618845998689,166,api/login,200,OK,Thread Group 1-53,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,166,0,42
1618845998855,19,api/areas/district-city,200,OK,Thread Group 1-53,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,19,0,0
1618845998875,17,api/areas/sub-district/32.17,200,OK,Thread Group 1-53,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,17,0,0
1618845998893,15,api/areas/village/32.17.09,200,OK,Thread Group 1-53,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,15,0,0
1618845998909,152,api/areas/hospital,200,OK,Thread Group 1-53,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,27,0,0
1618845999062,28,api/country,200,OK,Thread Group 1-53,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,27,0,0
1618845998688,397,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-53,,true,,198548,3565,1,1,null,271,5,42
1618845999710,135,api/login,200,OK,Thread Group 1-54,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,135,0,47
1618845999846,23,api/areas/district-city,200,OK,Thread Group 1-54,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,23,0,0
1618845999870,46,api/areas/sub-district/32.17,200,OK,Thread Group 1-54,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,46,0,0
1618845999917,45,api/areas/village/32.17.09,200,OK,Thread Group 1-54,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,44,0,0
1618845999962,191,api/areas/hospital,200,OK,Thread Group 1-54,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,37,0,0
1618846000154,33,api/country,200,OK,Thread Group 1-54,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,29,0,0
1618845999709,473,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-54,,true,,198548,3565,1,1,null,314,5,47
1618846000689,158,api/login,200,OK,Thread Group 1-55,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,158,0,46
1618846000848,43,api/areas/district-city,200,OK,Thread Group 1-55,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,43,0,0
1618846000892,36,api/areas/sub-district/32.17,200,OK,Thread Group 1-55,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,36,0,0
1618846000928,41,api/areas/village/32.17.09,200,OK,Thread Group 1-55,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,41,0,0
1618846000970,287,api/areas/hospital,200,OK,Thread Group 1-55,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,50,0,0
1618846001258,24,api/country,200,OK,Thread Group 1-55,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,22,0,0
1618846000689,589,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-55,,true,,198548,3565,1,1,null,350,4,46
1618846001689,350,api/login,200,OK,Thread Group 1-56,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,350,0,51
1618846002040,19,api/areas/district-city,200,OK,Thread Group 1-56,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,19,0,0
1618846002059,25,api/areas/sub-district/32.17,200,OK,Thread Group 1-56,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,25,0,0
1618846002084,21,api/areas/village/32.17.09,200,OK,Thread Group 1-56,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,21,0,0
1618846002106,291,api/areas/hospital,200,OK,Thread Group 1-56,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,36,0,0
1618846002397,46,api/country,200,OK,Thread Group 1-56,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,20,0,0
1618846001688,752,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-56,,true,,198548,3565,1,1,null,471,3,51
1618846002690,229,api/login,200,OK,Thread Group 1-57,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,229,0,89
1618846002919,20,api/areas/district-city,200,OK,Thread Group 1-57,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,20,0,0
1618846002939,18,api/areas/sub-district/32.17,200,OK,Thread Group 1-57,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,18,0,0
1618846002957,23,api/areas/village/32.17.09,200,OK,Thread Group 1-57,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,23,0,0
1618846002981,178,api/areas/hospital,200,OK,Thread Group 1-57,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,24,0,0
1618846003159,24,api/country,200,OK,Thread Group 1-57,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,22,0,0
1618846002689,492,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-57,,true,,198548,3565,1,1,null,336,3,89
1618846003691,235,api/login,200,OK,Thread Group 1-58,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,235,0,77
1618846003926,39,api/areas/district-city,200,OK,Thread Group 1-58,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,39,0,0
1618846003966,28,api/areas/sub-district/32.17,200,OK,Thread Group 1-58,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,28,0,0
1618846003994,29,api/areas/village/32.17.09,200,OK,Thread Group 1-58,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,29,0,0
1618846004023,184,api/areas/hospital,200,OK,Thread Group 1-58,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,57,0,0
1618846004208,20,api/country,200,OK,Thread Group 1-58,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,20,0,0
1618846003690,535,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-58,,true,,198548,3565,1,1,null,408,4,77
1618846004690,225,api/login,200,OK,Thread Group 1-59,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,225,0,92
1618846004915,174,api/areas/district-city,200,OK,Thread Group 1-59,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,174,0,0
1618846005089,30,api/areas/sub-district/32.17,200,OK,Thread Group 1-59,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,29,0,0
1618846005119,30,api/areas/village/32.17.09,200,OK,Thread Group 1-59,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,30,0,0
1618846005149,365,api/areas/hospital,200,OK,Thread Group 1-59,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,41,0,0
1618846005515,47,api/country,200,OK,Thread Group 1-59,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,46,0,0
1618846004689,871,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-59,,true,,198548,3565,1,1,null,545,2,92
1618846005689,235,api/login,200,OK,Thread Group 1-60,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,235,0,117
1618846005925,43,api/areas/district-city,200,OK,Thread Group 1-60,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,42,0,0
1618846005968,42,api/areas/sub-district/32.17,200,OK,Thread Group 1-60,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,42,0,0
1618846006011,31,api/areas/village/32.17.09,200,OK,Thread Group 1-60,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,31,0,0
1618846006042,440,api/areas/hospital,200,OK,Thread Group 1-60,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,48,0,0
1618846006483,56,api/country,200,OK,Thread Group 1-60,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,52,0,0
1618846005688,847,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-60,,true,,198548,3565,1,1,null,450,4,117
1618846006690,192,api/login,200,OK,Thread Group 1-61,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,192,0,82
1618846006881,41,api/areas/district-city,200,OK,Thread Group 1-61,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,41,0,0
1618846006922,43,api/areas/sub-district/32.17,200,OK,Thread Group 1-61,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,43,0,0
1618846006966,30,api/areas/village/32.17.09,200,OK,Thread Group 1-61,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,30,0,0
1618846006996,328,api/areas/hospital,200,OK,Thread Group 1-61,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,63,0,0
1618846007325,66,api/country,200,OK,Thread Group 1-61,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,58,0,0
1618846006689,700,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-61,,true,,198548,3565,1,1,null,427,3,82
1618846007688,142,api/login,200,OK,Thread Group 1-62,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,142,0,58
1618846007831,49,api/areas/district-city,200,OK,Thread Group 1-62,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,49,0,0
1618846007881,23,api/areas/sub-district/32.17,200,OK,Thread Group 1-62,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,23,0,0
1618846007905,16,api/areas/village/32.17.09,200,OK,Thread Group 1-62,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,16,0,0
1618846007921,279,api/areas/hospital,200,OK,Thread Group 1-62,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,19,0,0
1618846008201,84,api/country,200,OK,Thread Group 1-62,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,84,0,0
1618846007687,593,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-62,,true,,198548,3565,1,1,null,333,5,58
1618846008688,614,api/login,200,OK,Thread Group 1-63,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,614,0,307
1618846009303,163,api/areas/district-city,200,OK,Thread Group 1-63,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,162,0,0
1618846009466,16,api/areas/sub-district/32.17,200,OK,Thread Group 1-63,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,16,0,0
1618846009483,14,api/areas/village/32.17.09,200,OK,Thread Group 1-63,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,14,0,0
1618846009497,226,api/areas/hospital,200,OK,Thread Group 1-63,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,24,0,0
1618846009723,21,api/country,200,OK,Thread Group 1-63,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,19,0,0
1618846008688,1054,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-63,,true,,198548,3565,2,2,null,849,2,307
1618846009688,139,api/login,200,OK,Thread Group 1-64,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,139,0,59
1618846009828,14,api/areas/district-city,200,OK,Thread Group 1-64,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,14,0,0
1618846009843,17,api/areas/sub-district/32.17,200,OK,Thread Group 1-64,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,17,0,0
1618846009860,16,api/areas/village/32.17.09,200,OK,Thread Group 1-64,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,16,0,0
1618846009876,240,api/areas/hospital,200,OK,Thread Group 1-64,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,28,0,0
1618846010117,18,api/country,200,OK,Thread Group 1-64,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,16,0,0
1618846009687,444,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-64,,true,,198548,3565,1,1,null,230,4,59
1618846010688,141,api/login,200,OK,Thread Group 1-65,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,141,0,54
1618846010830,17,api/areas/district-city,200,OK,Thread Group 1-65,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,17,0,0
1618846010848,47,api/areas/sub-district/32.17,200,OK,Thread Group 1-65,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,47,0,0
1618846010896,22,api/areas/village/32.17.09,200,OK,Thread Group 1-65,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,22,0,0
1618846010919,260,api/areas/hospital,200,OK,Thread Group 1-65,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,36,0,0
1618846011179,27,api/country,200,OK,Thread Group 1-65,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,20,0,0
1618846010687,514,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-65,,true,,198548,3565,1,1,null,283,6,54
1618846011673,184,api/login,200,OK,Thread Group 1-66,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,184,0,95
1618846011857,16,api/areas/district-city,200,OK,Thread Group 1-66,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,16,0,0
1618846011873,16,api/areas/sub-district/32.17,200,OK,Thread Group 1-66,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,16,0,0
1618846011889,17,api/areas/village/32.17.09,200,OK,Thread Group 1-66,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,17,0,0
1618846011906,270,api/areas/hospital,200,OK,Thread Group 1-66,text,true,,183448,617,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,21,0,0
1618846012176,20,api/country,200,OK,Thread Group 1-66,text,true,,8954,596,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,18,0,0
1618846011672,523,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-66,,true,,198548,3565,1,1,null,272,1,95
1618846012672,279,api/login,200,OK,Thread Group 1-67,text,true,,1113,520,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,279,0,41
1618846012952,21,api/areas/district-city,200,OK,Thread Group 1-67,text,true,,1807,608,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,21,0,0
1618846012973,59,api/areas/sub-district/32.17,200,OK,Thread Group 1-67,text,true,,1938,613,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,59,0,0
1618846013033,15,api/areas/village/32.17.09,200,OK,Thread Group 1-67,text,true,,1288,611,1,1,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,15,0,0
1618846013048,1236,api/areas/hospital,200,OK,Thread Group 1-67,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,89,0,0
1618846013673,798,api/login,200,OK,Thread Group 1-68,text,true,,1113,520,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,798,0,611
1618846014472,15,api/areas/district-city,200,OK,Thread Group 1-68,text,true,,1807,608,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,15,0,0
1618846014284,264,api/country,200,OK,Thread Group 1-67,text,true,,8954,596,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,264,0,0
1618846012671,1874,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-67,,true,,198548,3565,2,2,null,727,4,41
1618846014488,236,api/areas/sub-district/32.17,200,OK,Thread Group 1-68,text,true,,1938,613,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,235,0,0
1618846014672,496,api/login,200,OK,Thread Group 1-69,text,true,,1113,520,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/login,496,0,45
1618846014724,444,api/areas/village/32.17.09,200,OK,Thread Group 1-68,text,true,,1288,611,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,444,0,0
1618846015168,33,api/areas/district-city,200,OK,Thread Group 1-69,text,true,,1807,608,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/district-city,33,0,0
1618846015201,21,api/areas/sub-district/32.17,200,OK,Thread Group 1-69,text,true,,1938,613,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/sub-district/32.17,21,0,0
1618846015223,22,api/areas/village/32.17.09,200,OK,Thread Group 1-69,text,true,,1288,611,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/village/32.17.09,22,0,0
1618846015169,829,api/areas/hospital,200,OK,Thread Group 1-68,text,true,,183448,617,3,3,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,39,0,0
1618846015998,30,api/country,200,OK,Thread Group 1-68,text,true,,8954,596,3,3,https://api.pelaporan.pikobar.jabarprov.go.id/api/country,29,0,0
1618846013672,2352,Pelaporan_Production,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-68,,true,,198548,3565,3,3,null,1560,4,611
1618846015245,978,api/areas/hospital,200,OK,Thread Group 1-69,text,true,,183448,617,2,2,https://api.pelaporan.pikobar.jabarprov.go.id/api/areas/hospital?rs_jabar=true,30,0,0
